Código Plan;Plan;Cohorte;Sede;RUN;DV;Nombres;Apellido Paterno;Apellido Materno;Número de alumno;Periodo Asignatura;Código Asignatura;Asignatura;Convocatoria;Calificación;Nota
GH3;Magia Uagadou PLAN 2005 (NOCTURNA);2005-01;Beauxbaton;6126954;2;ANDRINA;NOVOA;CURKOVIC;380013;2018-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5,8
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2005-01;Beauxbaton;18434446;K;ENEDINA;AUGOSTO;CAFFARENA;561030;2014-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4,3
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2005-01;Beauxbaton;10759716;6;JOYLETT;BLAWCIAK;SLACHEVSKY;451020;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2005-01;Beauxbaton;11305934;6;ARTURO;DI LORENZO;HUAIQUIO;600067;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;MB;6,1
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2005-01;Beauxbaton;14602522;5;NORIELA;SUSARTE;GORETTA;616022;2010-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;SU;4
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2005-01;Beauxbaton;23235696;0;JORGE;CALDERON;MÉNDEZ;382028;2022-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;SU;4,6
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2005-01;Beauxbaton;11067517;1;BENITO;PRESTES DE LARA;JEREZ;442058;2022-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;SU;4,3
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2005-01;Beauxbaton;23185474;2;DANAHE;SANHUEZA;CORONADO;608038;2017-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5,2
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2005-01;Beauxbaton;8553257;7;EZRRA;LARREA;GILBERT;443010;2010-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;SU;4
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2005-01;Beauxbaton;7460916;7;ROMANINA;MILLAHUINCA;PALZA;534053;2010-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2005-01;Beauxbaton;14961221;3;FRANCISCA;STORMESAN;MALLEGA;441023;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
PH1;Magia Castelobruxo PLAN 2005 (DIURNO);2005-01;Beauxbaton;5968881;K;AILEN;SUSARTE;PARRAGUEZ;619018;2022-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;SU;4,1
PH2;Magia Castelobruxo PLAN 2005 (NOCTURNA);2005-01;Beauxbaton;21763816;0;DANTON;HUAIQUILAF;TURPIE;638023;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4,3
PH2;Magia Castelobruxo PLAN 2005 (NOCTURNA);2005-01;Beauxbaton;17918345;K;KIM;CROVETTO;HUMAÑA;616027;2010-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
PH2;Magia Castelobruxo PLAN 2005 (NOCTURNA);2005-01;Beauxbaton;7790337;6;DEIDAMIA;LATRILLE;PROVIDELL;430021;2022-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;B;5,2
PH2;Magia Castelobruxo PLAN 2005 (NOCTURNA);2005-01;Beauxbaton;19496325;4;ALMA;ARRIAGADA;REDOLFI;399017;2009-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
PH2;Magia Castelobruxo PLAN 2005 (NOCTURNA);2005-01;Beauxbaton;11585329;5;CLAUDINA;ÁLVAREZ;ROSA;440034;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4,4
PH2;Magia Castelobruxo PLAN 2005 (NOCTURNA);2005-01;Beauxbaton;5541201;1;VALESKA;RABELLO;LIEBSCH;602028;2009-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
GH2;Magia Uagadou PLAN 2005 (DIURNO);2005-01;Uagadou;14731112;6;MARTINA;ÁLVAREZ;CUCUMIDES;423021;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;MB;6
GH2;Magia Uagadou PLAN 2005 (DIURNO);2005-01;Uagadou;6392561;3;DELPILAR;CARREÑO;OPORTO;465009;2015-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);ABR;B;5
GH2;Magia Uagadou PLAN 2005 (DIURNO);2005-01;Uagadou;24663597;2;AMANTINA;PEYRIN;BIRMAN;613020;2013-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;SU;4
GH2;Magia Uagadou PLAN 2005 (DIURNO);2005-01;Uagadou;7056000;K;IVANIA;GAYTÁN;PEÑA;496017;2015-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);ABR;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;17504924;K;DANIELLE;VÁSQUEZ;DAPIK;540193;2017-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAR;;
HP2;Magia PLAN 2005;2005-01;Hogwarts;17504924;K;DANIELLE;VÁSQUEZ;DAPIK;540193;2017-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4,7
HP2;Magia PLAN 2005;2005-01;Hogwarts;20622802;1;DEDIOS;JERALDO;DIAMOND;372209;2019-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4
HP2;Magia PLAN 2005;2005-01;Hogwarts;20781745;3;VALENTÍN;TAMPE;BECERRA;504176;2015-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);ABR;B;5,3
HP2;Magia PLAN 2005;2005-01;Hogwarts;10412378;8;IVANNIA;CACERES;HOPP;537077;2009-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);;;
HP2;Magia PLAN 2005;2005-01;Hogwarts;22777466;2;HORTENSIA;DE LA HOZ;VIEIRA;432089;2017-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;21909378;3;VÍCTOR;SALDIVAR;KAEMPFFER;514067;2009-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;6024322;0;MAXIMO;OVIEDO;MALLEGA;577248;2023-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;B;5,5
HP2;Magia PLAN 2005;2005-01;Hogwarts;20524088;4;STABRIN;GEISSE;INOSTROZA;488138;2010-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;22818660;6;MARLIES;VALDÉS;DUPRE;367171;2009-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);;;
HP2;Magia PLAN 2005;2005-01;Hogwarts;22306349;7;SCARLET;IBARRA;VILLANUEVA;643036;2010-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2005-01;Hogwarts;6600821;2;VICTORIANO;VALDENEGRO;IZQUIERDO;645204;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;MB;6,2
HP2;Magia PLAN 2005;2005-01;Hogwarts;22214471;3;ADAMS;CLARIA;MARINAO;370220;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4,2
HP2;Magia PLAN 2005;2005-01;Hogwarts;19130407;6;FILOMENA;BECERRA;OROZCO;522128;2016-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAY;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;7927420;1;ESTEFANY;ZAMORA;SOBINO;370282;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4
HP2;Magia PLAN 2005;2005-01;Hogwarts;19249863;5;ANDREINA;ARRIZAGA;WARNER;484665;2019-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUN;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;19249863;5;ANDREINA;ARRIZAGA;WARNER;484665;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;I;3
HP2;Magia PLAN 2005;2005-01;Hogwarts;12687369;K;Yenko;DI LORENZO;CRISOSTOMO;633088;2012-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2005-01;Hogwarts;8911554;6;NERY;TELLO;MIÑO;604044;2009-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2005-01;Hogwarts;4291110;4;NATASCHA;LLANCAQUEO;MUÑECAS;572122;2010-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;22488570;4;LINDSAY;ECHAGÜE;CUTURRUFO;497196;2015-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4
HP2;Magia PLAN 2005;2005-01;Hogwarts;6840999;9;JORJE;CRISOSTOMO;GALICIA;624111;2015-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAY;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;10357782;2;TREISSY;CHOPPELO;ARLEGUI;384646;2022-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;SU;4,1
HP2;Magia PLAN 2005;2005-01;Hogwarts;10780176;6;DEL;TARTARI;BRUNET;454149;2022-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;B;5,2
HP2;Magia PLAN 2005;2005-01;Hogwarts;11533381;6;AND.;LEHMANN;MERCURIO;591189;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;MB;6
HP2;Magia PLAN 2005;2005-01;Hogwarts;11533381;6;AND.;LEHMANN;MERCURIO;591189;2018-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAY;M;2,1
HP2;Magia PLAN 2005;2005-01;Hogwarts;22381775;1;MAROA;DROUILLAS;Cavallo;618235;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4,7
HP2;Magia PLAN 2005;2005-01;Hogwarts;20545650;K;WILLIAMS;URQUIETA;HARO;630032;2015-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2005-01;Hogwarts;9260345;9;GERMAIN;CAPOT;CELEDON;495236;2009-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2005-01;Hogwarts;24414724;3;LORENS;BASAY;CELAYA;473124;2013-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;24371851;8;DAIANA;JIRÓN;JORQUERA;556241;2020-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAY;SU;4,7
HP2;Magia PLAN 2005;2005-01;Hogwarts;11060403;0;ELWOOD;ROCHA;PIANTINI;461169;2010-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2005-01;Hogwarts;10957652;4;MARA;MENARES;BIGGS;428107;2021-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;25642293;5;PRUEBA;MATTE;AYARZA;510056;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;MB;6
HP2;Magia PLAN 2005;2005-01;Hogwarts;19526060;3;ENRIQUEZ;CORRAL;MARCEL;598119;2014-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4,3
HP2;Magia PLAN 2005;2005-01;Hogwarts;10150279;K;ERIC;BRIONES;DURÁN;394165;2014-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAY;SU;4
HP2;Magia PLAN 2005;2005-01;Hogwarts;13534927;K;KATHERYNE;GALINDO;CARLSSON;593004;2016-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;7636245;2;MAYKOL;JOPIA;ARGANDOÑA;462096;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;8962255;5;YASMINE;MONTELLANO;ZERENE;466051;2012-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2005-01;Hogwarts;10058067;3;ROMA;VOLKER;FRANCESCHINI;577155;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2005-01;Hogwarts;17678138;3;CRISTINA;FARFAN;COBOS;545099;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4,4
HP2;Magia PLAN 2005;2005-01;Hogwarts;23068455;3;ISAIAS;TRONCOSO;MANCILLA;491102;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4,8
HP2;Magia PLAN 2005;2005-01;Hogwarts;8345845;K;GIANCAR;MANTILLA;HUENUL;459173;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;24523783;5;ANALÍA;PUENTES;VALLADARES;397205;2010-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;6007444;3;DEBORJAS;CANIUPÁN;MARZAL;397546;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4,3
HP2;Magia PLAN 2005;2005-01;Hogwarts;5628571;6;KATIUSCA;LIGARDI;DELGADO;423021;2009-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;25614970;4;KURTH;DENEGRI;CASAS CORDERO;445259;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;SU;4,7
HP2;Magia PLAN 2005;2005-01;Hogwarts;19340828;2;NICE;VILLASANTE;AMIGO;433221;2009-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2005-01;Hogwarts;7002840;K;LIZARDO;GANDARA;LESSER;602065;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;SU;4,9
HP2;Magia PLAN 2005;2005-01;Hogwarts;19380229;5;HANS;ZAHRADNIK;CANCINO;572017;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5,3
HP2;Magia PLAN 2005;2005-01;Hogwarts;18242967;K;CHERY;ARRIETA;GOMEZ;382975;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;17555849;1;BIFFRET;BERROCAL;BASCUÑÁN;441140;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;8221239;0;JOHANNA;GOECKE;POZAS;434260;2009-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;B;5
HP2;Magia PLAN 2005;2005-01;Hogwarts;12999633;K;ANDREA;GALLEGOS;POSADA;482262;2014-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;SU;4,7
HP2;Magia PLAN 2005;2005-01;Hogwarts;23121663;2;TOMÁS;HOLMER;ROMAN;488219;2013-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2005-01;Hogwarts;18981820;1;GREGORY;SINOVCIC;WALTON;455216;2017-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAR;;
HP2;Magia PLAN 2005;2005-01;Hogwarts;18981820;1;GREGORY;SINOVCIC;WALTON;455216;2017-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5,3
HP2;Magia PLAN 2005;2005-01;Hogwarts;9895484;1;HELIA;JORQUERA;AWAD;460243;2021-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;B;5,8
HP2;Magia PLAN 2005;2005-01;Hogwarts;24749069;2;ARELI;LASHEN;PERAGALLO;416110;2010-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAY;B;5
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;13613979;3;GIGLIOLA;NOSEDA;VILLALOBOS;523046;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;17665104;8;VALEZCA;COSGROVE;MORRIN;604168;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;20096890;0;DANNAE;RISCAL;BRATTI;568062;2013-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;17167981;0;CHRISS;CLAVERO;FARFÁN;576085;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5,7
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;11453886;6;CELIA;RIVERAS;CAMBLOR;621022;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;10412378;8;IVANNIA;CACERES;HOPP;537077;2010-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;17872402;8;YAMILET;SASSO;ADAOS;650215;2010-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;16598853;7;ESCARLETH;BOHORQUEZ;OVANDO;375121;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;7292618;8;JEREMY;MATUS;VILLASANTE;418113;2009-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;MB;6
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;22863467;1;ARIADNA;ALBANEZ;GARRY;516052;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;I;3
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;22818660;6;MARLIES;VALDÉS;DUPRE;367171;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;18839362;2;TRISTAN;MARKOVIC;LAM;385132;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4,2
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;20686149;6;RAMON;KAUNE;BILLIARD;559261;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;13611292;2;FRANCY;LONCOMILLA;CANTILLANO;377120;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;MB;6
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;7306925;4;CRISHMA;ALCAIDE;RAUFF;619679;2011-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;MB;6
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;23228123;1;ELIACER;AVELLINO;CAZOR;501066;2016-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;B;5
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;5298715;9;MIKELA;MORAN;HERVAS;572128;2018-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAR;I;3,3
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;25095400;6;VADIR;TRASLAVIÑA;CORONADO;405225;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;7795858;6;STELLA;COOPER;LAPLECHADE;396137;2009-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;B;5
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;23558502;8;OLGAMARIA;MOTTA;SPROHNLE;609062;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;11759710;6;NAZIR;TOSSO;HERBORN;592682;2017-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4,9
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;14078938;2;EUSEBIO;SALTORI;ALVEAL;452130;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4,5
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;24462532;4;PAZ;BERLY;ROLDAN;649099;2019-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAY;SU;4,5
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;10357782;2;TREISSY;CHOPPELO;ARLEGUI;384646;2022-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;SU;4,1
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;7309160;5;ANTONIA;ARIZA;PUMA;510135;2022-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;SU;4,7
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;7309160;5;ANTONIA;ARIZA;PUMA;510135;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;I;3
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;4942807;9;LESLIET;ALBARRAN;GRAMOLA;537100;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;11700616;0;ALBA;DURAN;COOPER;538151;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;8967449;7;SCARLETTE;ADRIASOLA;IRRIBARRA;610024;2010-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAY;B;5
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;19949874;1;LEANDRO;MALLEGAS;MATTHEWS;377050;2018-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;25757119;K;MARISO;BALBONTÍN;STEVENS;464106;2014-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;17056790;6;TAMARA;SOMMER;HORMAZÁBAL;561212;2009-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;18801613;9;GLENDA;TENASEN;MICHELL;438071;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4
HW2;Magia NOCTURNA PLAN 2005;2005-01;Hogwarts;25340899;5;AMIRA;ARENA;OTÁROLA;482009;2013-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;SU;4
